"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 29 07:43:57 GMT 2024","Mon Jan 29 07:43:57 GMT 2024","111","Refresh Token","","","","","RefreshToken",""
"passed","Mon Jan 29 07:43:56 GMT 2024","Mon Jan 29 07:43:56 GMT 2024","107","Send OTP to Registered Email","","","","","RegisterSendMail",""
"passed","Mon Jan 29 07:43:55 GMT 2024","Mon Jan 29 07:43:55 GMT 2024","116","Register","","","","","Register- Empty Address Field",""
"passed","Mon Jan 29 07:43:56 GMT 2024","Mon Jan 29 07:43:56 GMT 2024","97","Login","","","","","Login",""
"passed","Mon Jan 29 07:44:07 GMT 2024","Mon Jan 29 07:44:08 GMT 2024","103","Send Email-Forgot Password","","","","","ForgotPasswordSendMail- Empty Medium field",""
"passed","Mon Jan 29 07:44:07 GMT 2024","Mon Jan 29 07:44:07 GMT 2024","100","Refresh Token","","","","","RefreshToken- Empty RefreshToken field",""
"passed","Mon Jan 29 07:43:55 GMT 2024","Mon Jan 29 07:43:55 GMT 2024","118","Register","","","","","Register- Empty Gender Field",""
"passed","Mon Jan 29 07:43:54 GMT 2024","Mon Jan 29 07:43:55 GMT 2024","148","Register","","","","","Register- Already Registered Email",""
"passed","Mon Jan 29 07:43:55 GMT 2024","Mon Jan 29 07:43:55 GMT 2024","117","Register","","","","","Register- Empty First name field",""
"failed","Mon Jan 29 07:43:55 GMT 2024","Mon Jan 29 07:43:56 GMT 2024","124","Register","","","","","Register- Empty Email Address",""
"passed","Mon Jan 29 07:44:08 GMT 2024","Mon Jan 29 07:44:08 GMT 2024","97","Forgot Password Verification","","","","","ForgotPasswordVerify- Empty Token field",""
"passed","Mon Jan 29 07:43:56 GMT 2024","Mon Jan 29 07:43:57 GMT 2024","97","Login","","","","","Login- Empty Password",""
"passed","Mon Jan 29 07:43:57 GMT 2024","Mon Jan 29 07:44:07 GMT 2024","10282","Refresh Token","","","","","RefreshToken- Empty Email field",""
"passed","Mon Jan 29 07:43:55 GMT 2024","Mon Jan 29 07:43:55 GMT 2024","118","Register","","","","","Register- Empty Last name field",""
"passed","Mon Jan 29 07:44:07 GMT 2024","Mon Jan 29 07:44:07 GMT 2024","98","Send Email-Forgot Password","","","","","ForgotPasswordSendMail- Empty Email field",""
"passed","Mon Jan 29 07:44:07 GMT 2024","Mon Jan 29 07:44:07 GMT 2024","99","Send Email-Forgot Password","","","","","ForgotPasswordSendMail- Empty DOB field",""
"passed","Mon Jan 29 07:44:07 GMT 2024","Mon Jan 29 07:44:07 GMT 2024","145","Send Email-Forgot Password","","","","","ForgotPasswordSendMail-Successful",""
"passed","Mon Jan 29 07:43:56 GMT 2024","Mon Jan 29 07:43:56 GMT 2024","95","Send OTP to Registered Email","","","","","RegisterSendMail- Empty Medium field",""
"passed","Mon Jan 29 07:44:08 GMT 2024","Mon Jan 29 07:44:08 GMT 2024","104","Forgot Password Verification","","","","","ForgotPasswordVerify",""
"passed","Mon Jan 29 07:43:55 GMT 2024","Mon Jan 29 07:43:55 GMT 2024","112","Register","","","","","Register- Empty Phone number field",""
"passed","Mon Jan 29 07:43:54 GMT 2024","Mon Jan 29 07:43:54 GMT 2024","563","Register","","","","","Register- Successful",""
"broken","Mon Jan 29 07:43:56 GMT 2024","Mon Jan 29 07:43:56 GMT 2024","135","Registration Verification","","","","","RegisterationVerify- Empty Email field",""
"passed","Mon Jan 29 07:44:08 GMT 2024","Mon Jan 29 07:44:08 GMT 2024","98","Forgot Password Verification","","","","","ForgotPasswordVerify- Empty Email field",""
"failed","Mon Jan 29 07:43:54 GMT 2024","Mon Jan 29 07:43:54 GMT 2024","212","Register","","","","","Register- Already registered PhoneNo",""
"broken","Mon Jan 29 07:43:56 GMT 2024","Mon Jan 29 07:43:56 GMT 2024","157","Registration Verification","","","","","RegisterationVerify- Successful",""
"passed","Mon Jan 29 07:43:56 GMT 2024","Mon Jan 29 07:43:56 GMT 2024","104","Send OTP to Registered Email","","","","","RegisterSendMail- Empty Email field",""
"passed","Mon Jan 29 07:43:55 GMT 2024","Mon Jan 29 07:43:55 GMT 2024","113","Register","","","","","Register- Empty Password Field",""
"broken","Mon Jan 29 07:43:56 GMT 2024","Mon Jan 29 07:43:56 GMT 2024","131","Registration Verification","","","","","RegisterationVerify- Empty Token field",""
"passed","Mon Jan 29 07:43:56 GMT 2024","Mon Jan 29 07:43:56 GMT 2024","99","Login","","","","","Login- Empty PhoneNo",""
"passed","Mon Jan 29 07:43:55 GMT 2024","Mon Jan 29 07:43:55 GMT 2024","115","Register","","","","","Register-Empty Date of Birth Field",""
